"","height","position","breathingBeltRespiration","sensorRespiration","percentError","deviation"
"663",8,"Back",9.65406227111816,4.39763928547423,-0.544477841350729,5.25642298564393
"664",8,"Back",10.0671138763428,5.35638477075005,-0.467932434603995,4.71072910559275
"665",8,"Back",10.0066709518433,4.21362304844382,-0.578918596532082,5.79304790339948
"666",8,"Back",11.0051355361938,3.56634887262012,-0.675937760067463,7.43878666357368
"667",8,"Back",12.7028932571411,5.13544624741677,-0.595726253581655,7.56744700972433
"668",8,"Back",12.1212120056152,3.67931956941768,-0.696456132628221,8.44189243619752
"669",8,"Back",13.043478012085,3.22714133071992,-0.752585826592423,9.81633668136508
"670",8,"Back",12.5786161422729,4.59210724430657,-0.634927467984821,7.98650889796633
"671",8,"Back",10.6100797653198,8.91796354670477,-0.159481950752707,1.69211621861503
"672",8,"Back",11.6279067993164,5.92161783502638,-0.490740858417053,5.70628896429002
"673",8,"Back",9.84413433074951,4.51320600615162,-0.541533480292523,5.33092832459789
"674",8,"Back",11.9426755905151,7.03760409205458,-0.410717971972389,4.90507149846052
"675",8,"Back",6.37845516204834,5.72460808297485,-0.102508689402391,0.65384707907349
"676",8,"Side",12.3203287124634,6.79278325443013,-0.448652433472943,5.52754545803327
"677",8,"Side",12.0160217285156,6.83259561895529,-0.43137622639774,5.18342610956031
"678",8,"Side",11.2528133392334,11.395397378032,0.0126709680948385,-0.142584038798599
"679",8,"Side",10.9789571762085,4.74997211618379,-0.567356713397423,6.22898506002471
"680",8,"Side",8.2701587677002,7.22069994663787,-0.126897058513687,1.04945882106233
"681",8,"Side",8.61450099945068,5.63034957327492,-0.346410247832817,2.98415142617576
"682",8,"Side",10.1867570877075,7.30641216588679,-0.282753863375859,2.88034492182071
"683",8,"Side",10.8069162368774,8.31393684201302,-0.230683697386065,2.49297939486438
"684",8,"Side",10.1557216644287,6.46400643374101,-0.363510871277444,3.69171523068769
"685",8,"Side",10.5263156890869,5.29474986226108,-0.496998758288203,5.23156582682582
"686",8,"Side",11.0395584106445,6.37984012879957,-0.422092814632147,4.65971828184493
"687",8,"Side",10.7836084365845,8.10913217281424,-0.248013109850764,2.67447626377026
"688",8,"Side",10.9489049911499,5.82675539226037,-0.467823001754953,5.12214959888953
"689",8,"Side",10.645848274231,4.85121881412894,-0.544308852694092,5.79462946010206
"690",8,"Side",10.0671138763428,12.7271543999518,0.264230697723601,-2.660040523609
"691",8,"Side",7.95755958557129,10.4157352489202,0.308910745425783,-2.45817566334891
"692",8,"Side",7.52508354187012,4.14316362673951,-0.449419584023667,3.38191991513061
"693",8,"Side",8.45070457458496,3.71193766759726,-0.560754060819886,4.7387669069877
"694",8,"Side",8.14111232757568,5.80183560855673,-0.287341167262282,2.33927671901895
"695",8,"Side",7.14285755157471,5.14172442516001,-0.280158621667253,2.0011331264147
"696",8,"Side",12.6582279205322,10.144215849042,-0.198606952511288,2.5140120714902
"697",8,"Side",10.1488494873047,12.047368040473,0.187067367147693,-1.8985185531683
"698",8,"Side",9.55414009094238,11.5544364181688,0.209364349715027,-2.00029632722642
"699",8,"Side",9.41915225982666,4.68495989360202,-0.50261342375962,4.73419236622464
"700",8,"Side",10.295126914978,4.81575733817294,-0.532229434571936,5.47936957680506
"701",8,"Side",11.1008329391479,5.00125238568362,-0.549470529545009,6.09958055346428
"702",8,"Side",9.45626449584961,5.87868456071655,-0.378329089325206,3.57757993513306
"703",8,"Side",8.31600856781006,5.3949251480256,-0.351260270593215,2.92108341978446
"704",8,"Side",8.75912380218506,5.64779647534481,-0.355209881388375,3.11132732684025
"705",8,"Side",9.12547492980957,9.08399694038611,-0.00454529651798917,0.0414779894234609
"706",8,"Side",9.63081836700439,2.25506628231874,-0.765848944878382,7.37575208468565
"707",9,"Front",10.2739725112915,11.0863361758503,0.0790700640541894,-0.8123636645588
"708",9,"Front",10.3806228637695,11.1186932181512,0.0711007772912855,-0.738070354381701
"709",9,"Front",8.86262893676758,12.5443948678288,0.415425937081379,-3.68176593106122
"710",9,"Front",8.55513286590576,9.31572795907683,0.0889051175583984,-0.760595093171069
"711",9,"Front",8.60832118988037,10.2316287659332,0.188574234191114,-1.62330757605283
"712",9,"Front",8.19672107696533,11.6066622875922,0.416012839598701,-3.40994121062687
"713",9,"Front",8.68935489654541,8.5107138566968,-0.0205586078570265,0.17864103984861
"714",9,"Front",9.13242053985596,9.18988753886739,0.0062926360826936,-0.0574669990114298
"715",9,"Front",7.0422534942627,7.93270504278757,0.126444120372878,-0.890451548524871
"716",9,"Front",7.73860692977905,7.46054609564164,-0.0359316394618003,0.27806083413741
"717",9,"Front",8.16696929931641,6.01718115428224,-0.263229610182826,2.14978814503417
"718",9,"Front",6.83371305465698,6.39793110486891,-0.0637694246601556,0.43578194978807
"719",9,"Front",7.06713819503784,7.01595571101045,-0.00724232109446056,0.0511824840273905
"720",9,"Front",8.12274360656738,5.54813127534432,-0.316963387732864,2.57461233122306
"721",9,"Front",8.14111232757568,3.49152453169925,-0.571124388018488,4.64958779587643
"722",9,"Front",9.30954265594482,5.2166232360714,-0.439647743303458,4.09291941987342
"723",9,"Front",8.37988758087158,7.21814578453243,-0.138634532400054,1.16174179633915
"724",9,"Front",8.58983516693115,9.15252772798086,0.0655067937992506,-0.56269256104971
"725",9,"Front",8.15217399597168,10.2337437814927,0.255339224426467,-2.08156978552102
"726",9,"Front",6.17283964157104,8.55592002684791,0.386059013946838,-2.38308038527687
"727",9,"Front",3.25732898712158,6.73391754773397,1.06731268912587,-3.47658856061239
"728",9,"Front",9.38477611541748,3.72463964923188,-0.603118965926851,5.6601364661856
"729",9,"Front",9.96677780151367,5.81794632591926,-0.416266074976039,4.14883147559441
"730",9,"Front",9.01803588867188,8.23953081952901,-0.0863275638679592,0.77850506914287
"731",9,"Front",8.49858379364014,8.39244033122504,-0.0124895470813068,0.106143462415099
"732",9,"Front",8.49858379364014,5.9044968770953,-0.305237552459753,2.59408691654484
"733",9,"Front",6.38297891616821,4.85185293108928,-0.23987639708484,1.53112598507893
"734",9,"Front",7.55033588409424,4.9899349744705,-0.339110861944242,2.56040090962374
"735",9,"Front",5.05475997924805,9.57566905885682,0.894386498700044,-4.52090907960877
"736",9,"Front",6.41711235046387,8.52520944639791,0.328511794838944,-2.10809709593404
"737",9,"Front",6.35593223571777,6.93170276844372,0.090587896688129,-0.57577053272595
"738",9,"Back",11.246485710144,5.07548194031494,-0.548705073644738,6.17100376982906
"739",9,"Back",11.1214084625244,9.14547820142453,-0.1776690666257,1.97593026109987
"740",9,"Back",10.6194686889648,7.44248116510551,-0.299166334673659,3.17698752385929
"741",9,"Back",8.63309383392334,7.03117371067532,-0.185555740973572,1.60192012324802
"742",9,"Back",10.2739725112915,7.7961366063411,-0.241176030228537,2.4778359049504
"743",9,"Back",9.74025917053223,9.60979971782113,-0.013393837928439,0.130459452711101
"744",9,"Back",9.32400989532471,7.53768563508756,-0.191583265171443,1.78632426023715
"745",9,"Back",10.8303251266479,5.09765979857874,-0.529316088024356,5.73266532806916
"746",9,"Back",11.5830116271973,3.91589237977506,-0.661927959169063,7.66711924742224
"747",9,"Back",9.29512023925781,4.87651023700362,-0.475368783675573,4.41861000225419
"748",9,"Back",7.37100744247437,7.24424587637537,-0.0171973189673578,0.126761566099
"749",9,"Back",8.88888931274414,6.12386933414142,-0.311064732760084,2.76501997860272
"750",9,"Back",8.45070457458496,6.05238650263574,-0.283800960118998,2.39831807194922
"751",9,"Back",8.58369159698486,5.0103044493915,-0.416299573117068,3.57338714759336
"752",9,"Back",6.59340620040894,7.17251059927125,0.0878308390625763,-0.57910439886231
"753",9,"Back",9.45626449584961,3.64923461270734,-0.614093428297294,5.80702988314227
"754",9,"Back",10.2040815353394,4.58564627235515,-0.550606661023448,5.61843526298425
"755",9,"Back",9.375,7.5591579378002,-0.193689819967979,1.8158420621998
"756",9,"Back",9.375,11.4967812835214,0.226323336908949,-2.1217812835214
"757",9,"Back",10.247652053833,9.96064181720125,-0.0280074142958824,0.287010236631751
"758",9,"Back",8.93743801116943,7.4160572296007,-0.170225603765577,1.52138078156873
"759",9,"Back",8.82352924346924,5.73002949033473,-0.350596645375678,3.09349975313451
"760",9,"Back",9.34579467773438,7.59505671695574,-0.187328956086488,1.75073796077864
"761",9,"Back",6.74662685394287,6.57860023147833,-0.0249052787566489,0.168026622464541
"762",9,"Back",8.11907958984375,4.25557892803385,-0.475854512701513,3.8635006618099
"763",9,"Back",3.76411557197571,3.44134686291829,-0.0857488838707481,0.32276870905742
"764",9,"Back",10.8381500244141,4.56256275840916,-0.579027532546468,6.27558726600494
"765",9,"Back",8.62069034576416,6.35147220806644,-0.263229282885995,2.26921813769772
"766",9,"Back",8.94854545593262,6.69694817619118,-0.251616007409193,2.25159727974144
"767",9,"Side",9.41915225982666,5.8763912836697,-0.376123124292945,3.54276097615696
"768",9,"Side",6.47482013702393,10.2786437802693,0.587479429968189,-3.80382364324537
"769",9,"Side",8.31024932861328,6.2711327263598,-0.245373697180485,2.03911660225348
"770",9,"Side",7.67263412475586,7.25750360522249,-0.0541053454111602,0.415130519533371
"771",9,"Side",6.73400688171387,7.77956597623396,0.15526552213056,-1.04555909452009
"772",9,"Side",7.46268653869629,7.34762987237441,-0.0154175933459454,0.11505666632188
"773",9,"Side",7.35895347595215,11.2430150798403,0.527800809800011,-3.88406160388815
"774",9,"Side",10.638298034668,8.66703439873121,-0.185298778950623,1.97126363593679
"775",9,"Side",10.7449855804443,5.58167972046346,-0.480531669523873,5.16330585998084
"776",9,"Side",8.76552200317383,4.40065290168506,-0.497958832332899,4.36486910148877
"777",9,"Side",5.27240753173828,2.71482735524661,-0.485087725312548,2.55758017649167
"778",9,"Side",6.88073396682739,3.87210371125615,-0.437254262419693,3.00863025557124
"779",9,"Side",7.44416856765747,6.75569668491103,-0.0924847249883124,0.68847188274644
"780",9,"Side",9.28792572021484,4.93770462969309,-0.468373802888372,4.35022109052175
"781",9,"Side",3.90117049217224,5.398563488434,0.383831724162352,-1.49739299626176
"782",9,"Side",10.5448150634766,7.06023724534584,-0.330454142358558,3.48457781813076
"783",9,"Side",9.61538410186768,10.3990515314278,0.0815014170268977,-0.78366742956012
"784",9,"Side",9.04977416992188,5.5247144514418,-0.38951908106128,3.52505971848008
"785",9,"Side",9.19305419921875,4.9856628056092,-0.457670682934416,4.20739139360955
"786",9,"Side",8.02854537963867,4.27361046477111,-0.467698037105266,3.75493491486756
"787",9,"Side",5.19480514526367,5.6607228882371,0.0896891663777278,-0.46591774297343
"788",9,"Side",4.40852308273315,5.25933047787736,0.192991480179964,-0.85080739514421
"789",9,"Side",5.859375,5.99378382816443,0.0229391066733961,-0.13440882816443
"790",9,"Side",6.05245494842529,5.89934440465708,-0.0252972628582796,0.15311054376821
"791",9,"Side",6.91244268417358,3.41368825760889,-0.50615311929823,3.49875442656469
"792",9,"Side",12.3253898620605,4.52281546426023,-0.633048892174829,7.80257439780027
"793",9,"Side",14.4230766296387,7.96245646079894,-0.447936340819511,6.46062016883976
"794",9,"Side",13.3531150817871,10.7600523862319,-0.194191593472597,2.5930626955552
"795",9,"Side",12.5698318481445,11.9873161132198,-0.0463423649546026,0.5825157349247
"796",10,"Front",9.25925922393799,9.9901428995164,0.078935437263583,-0.73088367557841
"797",10,"Front",6.48882484436035,9.00470800935864,0.387725547436363,-2.51588316499829
"798",10,"Front",9.06344413757324,6.36789051420435,-0.297409415499595,2.69555362336889
"799",10,"Front",9.09090900421143,5.53003582666935,-0.391696053265133,3.56087317754208
"800",10,"Front",10.1694917678833,5.38772872707556,-0.47020668780216,4.78176304080774
"801",10,"Front",10.0250625610352,7.92570677827573,-0.209410741327353,2.09935578275947
"802",10,"Front",11.1441307067871,7.33273408252532,-0.342009325316018,3.81139662426178
"803",10,"Front",7.56938600540161,5.96804900865234,-0.211554410834186,1.60133699674927
"804",10,"Front",6.92840671539307,8.54203631780506,0.232900530915273,-1.61362960241199
"805",10,"Front",6.77200937271118,9.58436142642565,0.415290632208405,-2.81235205371447
"806",10,"Front",7.69230794906616,11.1419451484038,0.448452820945165,-3.44963719933764
"807",10,"Front",6.45855760574341,7.47011998678648,0.15662357492074,-1.01156238104307
"808",10,"Front",6.60065984725952,6.70495248867773,0.0158003356984849,-0.10429264141821
"809",10,"Front",4.82703113555908,5.26856616218896,0.0914713442341904,-0.44153502662988
"810",10,"Front",6.83371305465698,5.28518321965706,-0.226601530180528,1.54852983499992
"811",10,"Front",7.05882358551025,4.31709820063384,-0.388411093104011,2.74172538487641
"812",10,"Front",7.32302713394165,5.14685676380793,-0.297168142399383,2.17617037013372
"813",10,"Front",5.13259172439575,5.78778014517863,0.127652549815856,-0.65518842078288
"814",10,"Front",2.56410264968872,9.33089711846269,2.63904975473406,-6.76679446877397
"815",10,"Front",25.1046028137207,4.43989100958251,-0.823144343588024,20.6647118041382
"816",10,"Front",10.1010103225708,7.73216134295686,-0.234516043837786,2.36884897961394
"817",10,"Front",5.36672639846802,4.39852125771068,-0.180408887815433,0.96820514075734
"818",10,"Front",4.21348333358765,5.21285315270596,0.237183759848263,-0.99936981911831
"819",10,"Front",5.56586265563965,8.21885257862533,0.476653860708819,-2.65298992298568
"820",10,"Front",5.72519063949585,9.50822710789348,0.660770392919311,-3.78303646839763
"821",10,"Front",6.1855673789978,10.3173975824267,0.667979176406344,-4.1318302034289
"822",10,"Front",8.84955787658691,7.5546556574627,-0.14632394490013,1.29490221912421
"823",10,"Front",7.46887969970703,9.18199175514334,0.229366668672345,-1.71311205543631
"824",10,"Front",7.32899045944214,5.95703200441668,-0.187196103285675,1.37195845502546
"825",10,"Front",8.00533676147461,6.36637113495238,-0.204734126165646,1.63896562652223
"826",10,"Back",9.375,6.34322540701177,-0.323389289918744,3.03177459298823
"827",10,"Back",8.13008117675781,10.8710257430607,0.337136186799545,-2.74094456630289
"828",10,"Back",8.21917819976807,12.0239704925985,0.46291638900563,-3.80479229283043
"829",10,"Back",4.53172206878662,5.89968656820846,0.301864165246152,-1.36796449942184
"830",10,"Back",7.24637699127197,4.48803897112446,-0.380650637341921,2.75833802014751
"831",10,"Back",7.67263412475586,5.37737771695575,-0.299148424189084,2.29525640780011
"832",10,"Back",7.81249952316284,5.81599473400119,-0.255552628610386,1.99650478916165
"833",10,"Back",2.42522215843201,5.21546937063007,1.15051200670295,-2.79024721219806
"834",10,"Back",6.15595102310181,10.1006068145662,0.640787390390379,-3.94465579146439
"835",10,"Back",11.2149534225464,4.22055663138219,-0.623667038786159,6.99439679116421
"836",10,"Back",13.057671546936,4.58992410812418,-0.648488316494589,8.46774743881182
"837",10,"Back",11.9236879348755,2.97135134205625,-0.750802657845031,8.95233659281925
"838",10,"Back",10.5485229492188,3.68937943039518,-0.650246821459643,6.85914351882362
"839",10,"Back",9.31677055358887,4.8922032302825,-0.474903540648213,4.42456732330637
"840",10,"Back",8.20232391357422,9.15389258764794,0.116012081953865,-0.951568674073719
"841",10,"Back",9.81461334228516,6.13090806059162,-0.375328620010195,3.68370528169354
"842",10,"Back",10.84010887146,5.32142345614173,-0.509098707472205,5.51868541531827
"843",10,"Back",10.2110280990601,9.74933481932478,-0.0452151610255404,0.46169327973532
"844",10,"Back",8.67051982879639,5.700617986632,-0.342528695027119,2.96990184216439
"845",10,"Back",9.53895092010498,12.2782338708412,0.287168156506887,-2.73928295073622
"846",10,"Back",9.53137397766113,6.43023875820956,-0.32536077450321,3.10113521945157
"847",10,"Back",10.5857439041138,7.01512536774152,-0.337304451034818,3.57061853637228
"848",10,"Back",10.9090909957886,3.91630550657262,-0.641005331417211,6.99278548921598
"849",10,"Back",12.1457490921021,6.45795331799359,-0.468295181382189,5.68779577410851
"850",10,"Back",11.8017311096191,7.42867205883214,-0.37054386429993,4.37305905078696
"851",10,"Back",10.6856641769409,6.75467483070152,-0.367875059626359,3.93098934623938
"852",10,"Back",9.5846643447876,3.77921446641891,-0.60570194944029,5.80544987836869
"853",10,"Back",8.34492301940918,3.18626834920531,-0.618178820608114,5.15865467020387
"854",10,"Back",7.88781785964966,7.1388416772427,-0.0949535341375423,0.74897618240696
"855",10,"Back",7.22891569137573,6.3590298957778,-0.120334201246215,0.86988579559793
"856",10,"Back",7.57575750350952,9.36292954876836,0.235906712223949,-1.78717204525884
"857",10,"Side",10.4895105361938,4.73654228287003,-0.548449637709338,5.75296825332377
"858",10,"Side",10.8932466506958,6.00182207748783,-0.449032756721389,4.89142457320797
"859",10,"Side",8.76338863372803,4.58746580888336,-0.476519186741601,4.17592282484467
"860",10,"Side",8.74635601043701,3.9508471762668,-0.548286489647544,4.79550883417021
"861",10,"Side",7.43187427520752,6.38935309267373,-0.140277020833305,1.04252118253379
"862",10,"Side",7.72532224655151,10.2514690949711,0.326995660219511,-2.52614684841959
"863",10,"Side",5.66037750244141,7.75425736428176,0.369918766184274,-2.09387986184035
"864",10,"Side",6.77710819244385,3.62462193937293,-0.465166877014859,3.15248625307092
"865",10,"Side",6.28930854797363,4.71775649756091,-0.249876761240958,1.57155205041272
"866",10,"Side",5.33807849884033,4.1386182066612,-0.224698886020448,1.19946029217913
"867",10,"Side",7.11462497711182,5.00975454528538,-0.295851213324376,2.10487043182644
"868",10,"Side",7.73195838928223,5.21187751802667,-0.325930475097849,2.52008087125556
"869",10,"Side",8.65800857543945,8.61126426709263,-0.00539896766554633,0.0467443083468204
"870",10,"Side",9.72447395324707,9.21948304955158,-0.0519298942157042,0.504990903695491
"871",10,"Side",6.74662685394287,5.7859453522963,-0.142394343491093,0.960681501646571
"872",10,"Side",8.06451606750488,6.25670032639752,-0.224169153607588,1.80781574110736
"873",10,"Side",7.44416904449463,6.19621940401422,-0.167641228056654,1.24794964048041
"874",10,"Side",7.22311401367188,7.27084562561934,0.00660817645368928,-0.0477316119474596
"875",10,"Side",8.67888069152832,6.6608782027607,-0.232518749881819,2.01800248876762
"876",10,"Side",8.57960033416748,6.93687769448984,-0.191468433924089,1.64272263967764
"877",10,"Side",8.87574005126953,4.00683936228843,-0.548562785847326,4.8689006889811
"878",10,"Side",9.96677780151367,6.83437399127236,-0.314284503238909,3.13240381024131
"879",10,"Side",10.5540895462036,4.72848444077343,-0.551976092293597,5.82560510543017
"880",10,"Side",8.7890625,7.36072029998231,-0.162513601424235,1.42834220001769
"881",10,"Side",8.00533676147461,6.28819943322977,-0.21449907473081,1.71713732824484
"882",10,"Side",8.06451606750488,5.3021894909312,-0.342528498108421,2.76232657657368
"883",10,"Side",6.47482013702393,5.98385512431533,-0.0758268187097883,0.4909650127086
"884",10,"Side",9.16030502319336,6.06946215721518,-0.337417024668103,3.09084286597818
"885",10,"Side",12.7795534133911,7.72495671788285,-0.395522169828859,5.05459669550825
"886",10,"Side",12.793176651001,3.21728058067402,-0.748515894961688,9.57589607032698
"887",11,"Front",10.6837606430054,7.65675717005061,-0.283327526149376,3.02700347295479
"888",11,"Front",6.95517778396606,8.9970553114117,0.29357661167955,-2.04187752744564
"889",11,"Front",9.9009895324707,3.08940475396557,-0.687970101994983,6.81158477850513
"890",11,"Front",6.1855673789978,6.38443942252573,0.0321509784540011,-0.19887204352793
"891",11,"Front",6.10583448410034,8.87323384849216,0.453238516634894,-2.76739936439182
"892",11,"Front",7.79220819473267,10.4705817334507,0.343724586379576,-2.67837353871803
"893",11,"Front",9.32642555236816,5.5267351669545,-0.407411217092581,3.79969038541366
"894",11,"Front",7.14285755157471,5.56976988633434,-0.220232260531861,1.57308766524037
"895",11,"Front",7.32899045944214,4.1955796980069,-0.427536477059863,3.13341076143524
"896",11,"Front",10.7238607406616,5.53574350645492,-0.48379192528442,5.18811723420668
"897",11,"Front",9.53137397766113,10.1014011387844,0.0598053504625099,-0.570027161123271
"898",11,"Front",9.43396282196045,9.81635827765096,0.0405339159065125,-0.38239545569051
"899",11,"Front",8.30258274078369,5.4429193451874,-0.344430580805794,2.85966339559629
"900",11,"Front",8.47457599639893,9.09614967457501,0.0733456964030063,-0.62157367817608
"901",11,"Front",6.54069805145264,7.6791570486404,0.174057721092157,-1.13845899718776
"902",11,"Front",4.2313117980957,10.2670242579187,1.4264400138367,-6.035712459823
"903",11,"Front",5.40540552139282,4.83573015689795,-0.105389940170128,0.56967536449487
"904",11,"Front",6.82335138320923,4.06601225090073,-0.404103347087431,2.7573391323085
"905",11,"Front",8.04289531707764,4.02937460904425,-0.499014415805139,4.01352070803339
"906",11,"Front",8.61244010925293,2.69710164331102,-0.686836528428994,5.91533846594191
"907",11,"Front",9.41176414489746,12.1889728436943,0.29507844183521,-2.77720869879684
"908",11,"Front",11.0497245788574,8.63460180712996,-0.21856859458276,2.41512277172744
"909",11,"Front",9.02934551239014,6.03095390366292,-0.332071865520353,2.99839160872722
"910",11,"Front",7.26392221450806,5.42374309269553,-0.253331336359465,1.84017912181253
"911",11,"Front",6.46087598800659,9.98159908210808,0.544929681460696,-3.52072309410149
"912",11,"Front",7.28155326843262,11.2735939947588,0.548240269508525,-3.99204072632618
"913",11,"Front",6.81818199157715,9.62466241361192,0.411617118097135,-2.80648042203477
"914",11,"Front",7.01480913162231,5.62922950443743,-0.197522070976782,1.38557962718488
"915",11,"Front",8.12274360656738,6.4588814619831,-0.204839919265581,1.66386214458428
"916",11,"Front",5.03355693817139,4.02457223555915,-0.200451631918718,1.00898470261224
"917",11,"Back",11.3981761932373,4.40277509292796,-0.613729861840512,6.99540110030934
"918",11,"Back",11.152416229248,5.20743210853091,-0.533066915591435,5.94498412071709
"919",11,"Back",10.7758626937866,5.32785909449444,-0.505574704699374,5.44800359929216
"920",11,"Back",9.45626449584961,7.89086009750939,-0.165541520018532,1.56540439834022
"921",11,"Back",8.49858379364014,7.15927425130445,-0.157592085323434,1.33930954233569
"922",11,"Back",8.7976541519165,4.51397740357966,-0.486911246380795,4.28367674833684
"923",11,"Back",8.89328098297119,8.53786974943026,-0.0399640171295013,0.355411233540929
"924",11,"Back",11.2359552383423,8.08918808024226,-0.280062272530404,3.14676715810004
"925",11,"Back",11.9426755905151,6.38734117657811,-0.46516665146201,5.55533441393699
"926",11,"Back",10.4094381332397,9.65638682071686,-0.0723431277350289,0.753051312522841
"927",11,"Back",6.52173900604248,16.6772815878111,1.5571832255721,-10.1555425817686
"928",11,"Back",6.9605565071106,13.656364394476,0.961964446452702,-6.6958078873654
"929",11,"Back",4.2857141494751,4.62702255562352,0.0796386306329417,-0.34130840614842
"930",11,"Back",11.2499990463257,4.60535693809677,-0.590634904133534,6.64464210822893
"931",11,"Back",8.98203563690186,4.84590690694347,-0.460489013533356,4.13612872995839
"932",11,"Back",7.06991338729858,5.87720693642585,-0.168701706164531,1.19270645087273
"933",11,"Back",8.64553356170654,7.16999970548885,-0.170670074401566,1.47553385621769
"934",11,"Back",9.41176414489746,8.83451249865371,-0.0613329910691295,0.577251646243749
"935",11,"Back",8.13008117675781,6.30822885836283,-0.224087838581892,1.82185231839498
"936",11,"Back",8.63930892944336,8.0574453175973,-0.0673507124931055,0.581863611846059
"937",11,"Back",9.55414009094238,4.02122948452928,-0.579111312347039,5.5329106064131
"938",11,"Back",9.28074264526367,2.01445236767292,-0.782942761730283,7.26629027759075
"939",11,"Back",9.62309551239014,4.65810171937961,-0.515945600520944,4.96499379301053
"940",11,"Back",8.73998546600342,9.97394422882072,0.14118544791832,-1.2339587628173
"941",11,"Back",6.19195032119751,10.4166751032009,0.682293068072668,-4.22472478200339
"942",11,"Back",10.8225107192993,11.6830647276235,0.079515191127472,-0.860554008324199
"943",11,"Back",4.50112533569336,12.258938351575,1.72352743754171,-7.75781301588164
"944",11,"Back",9.96677780151367,12.975918813015,0.301917136252835,-3.00914101150133
"945",11,"Back",10.3448276519775,6.44217538335331,-0.377256383568475,3.90265226862419
"946",11,"Back",10.4529619216919,7.2171371570707,-0.309560561768262,3.2358247646212
"947",11,"Back",10.2880659103394,4.73699665617994,-0.539563928005233,5.55106925415946
"948",11,"Side",8.9285717010498,6.10893586846288,-0.315799203612308,2.81963583258692
"949",11,"Side",6.97674417495728,6.71344259851932,-0.0377398926827602,0.26330157643796
"950",11,"Side",7.08103895187378,7.38540407947408,0.0429831172613108,-0.3043651276003
"951",11,"Side",7.91556692123413,6.39551755031477,-0.192032912619526,1.52004937091936
"952",11,"Side",8.20793437957764,6.1101430882608,-0.255580904318193,2.09779129131684
"953",11,"Side",9.10010051727295,5.53723184279206,-0.391519705493163,3.56286867448089
"954",11,"Side",9.19540214538574,6.26963920749135,-0.318176724806162,2.92576293789439
"955",11,"Side",9.07258033752441,5.42695905032408,-0.401828493281228,3.64562128720033
"956",11,"Side",8.44277667999268,8.68876166071129,0.0291355545743067,-0.24598498071861
"957",11,"Side",7.69230794906616,9.85627006192836,0.281315065282183,-2.1639621128622
"958",11,"Side",6.44237613677979,9.28832601444943,0.441754690698979,-2.84594987766964
"959",11,"Side",6.48414993286133,5.34983557794504,-0.17493647843762,1.13431435491629
"960",11,"Side",7.38916254043579,4.91151457549911,-0.335308358880756,2.47764796493668
"961",11,"Side",6.92840671539307,4.46262951010818,-0.355893830511796,2.46577720528489
"962",11,"Side",6.83890581130981,4.82343346780531,-0.294706843333245,2.0154723435045
"963",11,"Side",2.68096518516541,4.41124704945899,0.645395126302927,-1.73028186429358
"964",11,"Side",6.36942672729492,2.95378880150833,-0.536255156394146,3.41563792578659
"965",11,"Side",5.48446083068848,2.67132847945834,-0.512927785989311,2.81313235123014
"966",11,"Side",8.13743209838867,4.35452678135765,-0.464877036304867,3.78290531703102
"967",11,"Side",7.82608699798584,3.98061591428826,-0.49136574698023,3.84547108369758
"968",11,"Side",6.82593822479248,7.50172212928061,0.0990023469643509,-0.675783904488131
"969",11,"Side",6.89127111434937,5.08395071760587,-0.262262268709789,1.8073203967435
"970",11,"Side",8.21917819976807,7.58149296365658,-0.0775850359503684,0.63768523611149
"971",11,"Side",8.85608863830566,5.47563653800077,-0.381709379655852,3.38045210030489
"972",11,"Side",9.02934551239014,4.17533173194406,-0.537582017853383,4.85401378044608
"973",11,"Side",9.05660343170166,5.75212982211142,-0.364868974832583,3.30447360959024
"974",11,"Side",8.94854545593262,8.38633251616831,-0.0628272988647089,0.562212939764311
"975",11,"Side",8.78048801422119,8.61355432982879,-0.0190118913803,0.166933684392399
"976",11,"Side",8.21355247497559,4.26944062728227,-0.480195610816383,3.94411184769332
"977",11,"Side",7.97165632247925,6.64205757464505,-0.166790776477012,1.3295987478342
"978",11,"Side",8.57755565643311,6.33503916214134,-0.261440040043331,2.24251649429177
"979",12,"Front",13.5135135650635,5.31000422708721,-0.607059688694495,8.20350933797629
"980",12,"Front",7.97165632247925,6.98080148903923,-0.124297234270613,0.99085483344002
"981",12,"Front",8.91530513763428,7.48470991593885,-0.160465087802373,1.43059522169543
"982",12,"Front",10.9589042663574,9.38111109972853,-0.143973624395325,1.57779316662887
"983",12,"Front",9.05660343170166,8.03558267476398,-0.11273771283434,1.02102075693768
"984",12,"Front",9.19540214538574,5.45915704130687,-0.406316661849718,3.73624510407887
"985",12,"Front",10.6666669845581,5.26993291977638,-0.505943803494986,5.39673406478172
"986",12,"Front",9.53137397766113,5.49903555261423,-0.423059512143535,4.0323384250469
"987",12,"Front",10.4803495407104,7.36091746407199,-0.297645805087047,3.11943207663841
"988",12,"Front",10.9890108108521,7.21276573311934,-0.343638307644903,3.77624507773276
"989",12,"Front",12.9310350418091,9.6429859252991,-0.254275787350275,3.28804911651
"990",12,"Front",13.3333330154419,3.83320663902695,-0.712509495218671,9.50012637641495
"991",12,"Front",6.55021810531616,5.41702157130028,-0.173001343740932,1.13319653401588
"992",12,"Front",6.25,4.50195168430768,-0.279687730510771,1.74804831569232
"993",12,"Front",6.9364161491394,4.82593961514675,-0.304260368555669,2.11047653399265
"994",12,"Front",9.49367046356201,7.30596992620217,-0.230437800190825,2.18770053735984
