"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)","Data Set 4:Time(s)","Data Set 4:Force(N)","Data Set 4:Respiration Rate(bpm)"
,,,,,,60.600000000000001,3.43377685546875,,60.600000000000001,2.5395278930664062,
,,,,,,60.700000000000003,3.4210052490234375,,60.700000000000003,2.5088653564453125,
,,,,,,60.799999999999997,3.387786865234375,,60.799999999999997,2.4833221435546875,
,,,,,,60.899999999999999,3.3290252685546875,,60.899999999999999,2.4475479125976562,
,,,,,,61,3.2804794311523438,,61,2.393890380859375,
,,,,,,61.100000000000001,3.2523727416992188,,61.100000000000001,2.3504562377929688,
,,,,,,61.200000000000003,3.23193359375,,61.200000000000003,2.3249053955078125,
,,,,,,61.299999999999997,3.2242660522460938,,61.299999999999997,2.301910400390625,
,,,,,,61.399999999999999,3.203826904296875,,61.399999999999999,2.2891387939453125,
,,,,,,61.5,3.1731719970703125,,61.5,2.2789154052734375,
,,,,,,61.600000000000001,3.1552810668945312,,61.600000000000001,2.266143798828125,
,,,,,,61.700000000000003,3.1425094604492188,,61.700000000000003,2.2457046508789062,
,,,,,,61.799999999999997,3.13995361328125,,61.799999999999997,2.230377197265625,
,,,,,,61.899999999999999,3.1450653076171875,,61.899999999999999,2.238037109375,
,,,,,,62,3.150177001953125,,62,2.25592041015625,
,,,,,,62.100000000000001,3.1527252197265625,,62.100000000000001,2.2610321044921875,
,,,,,,62.200000000000003,3.1603927612304688,,62.200000000000003,2.2508163452148438,
,,,,,,62.299999999999997,3.1706161499023438,,62.299999999999997,2.2278213500976562,
,,,,,,62.399999999999999,3.1782760620117188,,62.399999999999999,2.2073822021484375,
,,,,,,62.5,3.1655044555664062,,62.5,2.1997146606445312,
,,,,,,62.600000000000001,3.1527252197265625,,62.600000000000001,2.1946029663085938,
,,,,,,62.700000000000003,3.13995361328125,,62.700000000000003,2.2022705078125,
,,,,,,62.799999999999997,3.1246261596679688,,62.799999999999997,2.209930419921875,
,,,,,,62.899999999999999,3.1195144653320312,,62.899999999999999,2.2124862670898438,
,,,,,,63,3.1271820068359375,,63,2.2227096557617188,
,,,,,,63.100000000000001,3.13995361328125,,63.100000000000001,2.238037109375,
,,,,,,63.200000000000003,3.1527252197265625,,63.200000000000003,2.2329254150390625,
,,,,,,63.299999999999997,3.1578369140625,,63.299999999999997,2.2175979614257812,
,,,,,,63.399999999999999,3.1706161499023438,,63.399999999999999,2.209930419921875,
,,,,,,63.5,3.17572021484375,,63.5,2.209930419921875,
,,,,,,63.600000000000001,3.1884994506835938,,63.600000000000001,2.2252655029296875,
,,,,,,63.700000000000003,3.2344894409179688,,63.700000000000003,2.248260498046875,
,,,,,,63.799999999999997,3.2983627319335938,,63.799999999999997,2.2686996459960938,
,,,,,,63.899999999999999,3.387786865234375,,63.899999999999999,2.3095779418945312,
,,,,,,64,3.4925460815429688,,64,2.376007080078125,
,,,,,,64.099999999999994,3.5870819091796875,,64.099999999999994,2.4475479125976562,
,,,,,,64.200000000000003,3.6688385009765625,,64.200000000000003,2.4884262084960938,
,,,,,,64.299999999999997,3.7506027221679688,,64.299999999999997,2.5216445922851562,
,,,,,,64.400000000000006,3.8349151611328125,,64.400000000000006,2.5804061889648438,
,,,,,,64.5,3.903900146484375,,64.5,2.6136245727539062,
,,,,,,64.599999999999994,3.9550018310546875,,64.599999999999994,2.62384033203125,
,,,,,,64.700000000000003,3.9907684326171875,,64.700000000000003,2.669830322265625,
,,,,,,64.799999999999997,4.0265426635742188,,64.799999999999997,2.7413711547851562,
,,,,,,64.900000000000006,4.069976806640625,,64.900000000000006,2.8205795288085938,
,,,,,,65,4.0827484130859375,,65,2.9048919677734375,
,,,,,,65.099999999999994,4.0290908813476562,,65.099999999999994,2.9866561889648438,
,,,,,,65.200000000000003,3.9243392944335938,,65.200000000000003,3.0505294799804688,
,,,,,,65.299999999999997,3.8144760131835938,,65.299999999999997,3.0479736328125,
,,,,,,65.400000000000006,3.7046127319335938,,65.400000000000006,3.0096511840820312,
,,,,,,65.5,3.5870819091796875,,65.5,2.9636611938476562,
,,,,,,65.599999999999994,3.4695510864257812,,65.599999999999994,2.9074478149414062,
,,,,,,65.700000000000003,3.3622360229492188,,65.700000000000003,2.8384628295898438,
,,,,,,65.799999999999997,3.2804794311523438,,65.799999999999997,2.7745895385742188,
,,,,,,65.900000000000006,3.2242660522460938,,65.900000000000006,2.7132720947265625,
,,,,,,66,3.168060302734375,,66,2.6493911743164062,
,,,,,,66.099999999999994,3.1144027709960938,,66.099999999999994,2.6034011840820312,
,,,,,,66.200000000000003,3.0811920166015625,,66.200000000000003,2.5650787353515625,
,,,,,,66.299999999999997,3.037750244140625,,66.299999999999997,2.524200439453125,
,,,,,,66.400000000000006,2.9713211059570312,,66.400000000000006,2.49609375,
,,,,,,66.5,2.9125595092773438,,66.5,2.47821044921875,
,,,,,,66.599999999999994,2.8844528198242188,,66.599999999999994,2.4577713012695312,
,,,,,,66.700000000000003,2.874237060546875,,66.700000000000003,2.4271087646484375,
,,,,,,66.799999999999997,2.8665695190429688,,66.799999999999997,2.3836746215820312,
,,,,,,66.900000000000006,2.8716812133789062,,66.900000000000006,2.3351287841796875,
,,,,,,67,2.8870086669921875,,67,2.2968063354492188,
,,,,,,67.099999999999994,2.9023361206054688,,67.099999999999994,2.2763671875,
,,,,,,67.200000000000003,2.9125595092773438,,67.200000000000003,2.266143798828125,
,,,,,,67.299999999999997,2.8946762084960938,,67.299999999999997,2.2508163452148438,
,,,,,,67.400000000000006,2.88189697265625,,67.400000000000006,2.2278213500976562,
,,,,,,67.5,2.9023361206054688,,67.5,2.209930419921875,
,,,,,,67.599999999999994,2.9253311157226562,,67.599999999999994,2.192047119140625,
,,,,,,67.700000000000003,2.9381103515625,,67.700000000000003,2.18438720703125,
,,,,,,67.799999999999997,2.945770263671875,,67.799999999999997,2.1818313598632812,
,,,,,,67.900000000000006,2.9483261108398438,,67.900000000000006,2.1792755126953125,
,,,,,,68,2.9508819580078125,,68,2.174163818359375,
,,,,,,68.099999999999994,2.95599365234375,,68.099999999999994,2.1716079711914062,
,,,,,,68.200000000000003,2.966217041015625,,68.200000000000003,2.1767196655273438,
,,,,,,68.299999999999997,2.9611053466796875,,68.299999999999997,2.1639404296875,
,,,,,,68.400000000000006,2.9508819580078125,,68.400000000000006,2.1409454345703125,
,,,,,,68.5,2.95599365234375,,68.5,2.128173828125,
,,,,,,68.599999999999994,2.9611053466796875,,68.599999999999994,2.1230621337890625,
,,,,,,68.700000000000003,2.9713211059570312,,68.700000000000003,2.1307296752929688,
,,,,,,68.799999999999997,2.9892120361328125,,68.799999999999997,2.1435012817382812,
,,,,,,68.900000000000006,3.0147552490234375,,68.900000000000006,2.138397216796875,
,,,,,,69,3.0454177856445312,,69,2.1307296752929688,
,,,,,,69.099999999999994,3.0684127807617188,,69.099999999999994,2.1358413696289062,
,,,,,,69.200000000000003,3.076080322265625,,69.200000000000003,2.14605712890625,
,,,,,,69.299999999999997,3.0530853271484375,,69.299999999999997,2.1486129760742188,
,,,,,,69.400000000000006,3.0352020263671875,,69.400000000000006,2.1409454345703125,
,,,,,,69.5,3.0684127807617188,,69.5,2.1307296752929688,
,,,,,,69.599999999999994,3.1450653076171875,,69.599999999999994,2.1332855224609375,
,,,,,,69.700000000000003,3.260040283203125,,69.700000000000003,2.156280517578125,
,,,,,,69.799999999999997,3.4107818603515625,,69.799999999999997,2.1894912719726562,
,,,,,,69.900000000000006,3.5487518310546875,,69.900000000000006,2.2354812622070312,
,,,,,,70,3.645843505859375,12.032085418701172,70,2.301910400390625,9.5541400909423828
,,,,,,70.099999999999994,3.737823486328125,,70.099999999999994,2.3836746215820312,
,,,,,,70.200000000000003,3.8451309204101562,,70.200000000000003,2.47821044921875,
,,,,,,70.299999999999997,3.939666748046875,,70.299999999999997,2.5855178833007812,
,,,,,,70.400000000000006,4.0163192749023438,,70.400000000000006,2.7004928588867188,
,,,,,,70.5,4.0853042602539062,,70.5,2.8205795288085938,
,,,,,,70.599999999999994,4.1185226440429688,,70.599999999999994,2.9329986572265625,
,,,,,,70.700000000000003,4.1006317138671875,,70.700000000000003,3.0352020263671875,
,,,,,,70.799999999999997,4.05975341796875,,70.799999999999997,3.1603927612304688,
,,,,,,70.900000000000006,3.995880126953125,,70.900000000000006,3.2728118896484375,
,,,,,,71,3.9345626831054688,,71,3.277923583984375,
,,,,,,71.099999999999994,3.8885726928710938,,71.099999999999994,3.21405029296875,
,,,,,,71.200000000000003,3.8170318603515625,,71.200000000000003,3.1425094604492188,
,,,,,,71.299999999999997,3.7506027221679688,,71.299999999999997,3.058197021484375,
,,,,,,71.400000000000006,3.6943893432617188,,71.400000000000006,2.966217041015625,
,,,,,,71.5,3.6407318115234375,,71.5,2.8793411254882812,
,,,,,,71.599999999999994,3.599853515625,,71.599999999999994,2.800140380859375,
,,,,,,71.700000000000003,3.5436477661132812,,71.700000000000003,2.7388153076171875,
,,,,,,71.799999999999997,3.4669952392578125,,71.799999999999997,2.7030487060546875,
,,,,,,71.900000000000006,3.4005661010742188,,71.900000000000006,2.6723861694335938,
,,,,,,72,3.352020263671875,,72,2.6468353271484375,
,,,,,,72.099999999999994,3.3034744262695312,,72.099999999999994,2.6263961791992188,
,,,,,,72.200000000000003,3.260040283203125,,72.200000000000003,2.5931854248046875,
,,,,,,72.299999999999997,3.221710205078125,,72.299999999999997,2.5446395874023438,
,,,,,,72.400000000000006,3.1782760620117188,,72.400000000000006,2.49609375,
,,,,,,72.5,3.13995361328125,,72.5,2.450103759765625,
,,,,,,72.599999999999994,3.1169586181640625,,72.599999999999994,2.4168853759765625,
,,,,,,72.700000000000003,3.10418701171875,,72.700000000000003,2.4015579223632812,
,,,,,,72.799999999999997,3.0888519287109375,,72.799999999999997,2.376007080078125,
,,,,,,72.900000000000006,3.0811920166015625,,72.900000000000006,2.3453521728515625,
,,,,,,73,3.0888519287109375,,73,2.322357177734375,
,,,,,,73.099999999999994,3.0965194702148438,,73.099999999999994,2.3095779418945312,
,,,,,,73.200000000000003,3.0888519287109375,,73.200000000000003,2.3070220947265625,
,,,,,,73.299999999999997,3.0786361694335938,,73.299999999999997,2.2865829467773438,
,,,,,,73.400000000000006,3.0709686279296875,,73.400000000000006,2.238037109375,
,,,,,,73.5,3.0709686279296875,,73.5,2.1894912719726562,
,,,,,,73.599999999999994,3.0709686279296875,,73.599999999999994,2.1664962768554688,
,,,,,,73.700000000000003,3.0684127807617188,,73.700000000000003,2.1639404296875,
,,,,,,73.799999999999997,3.0786361694335938,,73.799999999999997,2.1588363647460938,
,,,,,,73.900000000000006,3.0965194702148438,,73.900000000000006,2.1435012817382812,
,,,,,,74,3.1092910766601562,,74,2.1205062866210938,
,,,,,,74.099999999999994,3.1092910766601562,,74.099999999999994,2.1128463745117188,
,,,,,,74.200000000000003,3.0914077758789062,,74.200000000000003,2.117950439453125,
,,,,,,74.299999999999997,3.06585693359375,,74.299999999999997,2.1205062866210938,
,,,,,,74.400000000000006,3.0607452392578125,,74.400000000000006,2.1026229858398438,
,,,,,,74.5,3.06585693359375,,74.5,2.082183837890625,
,,,,,,74.599999999999994,3.093963623046875,,74.599999999999994,2.07196044921875,
,,,,,,74.700000000000003,3.168060302734375,,74.700000000000003,2.0847396850585938,
,,,,,,74.799999999999997,3.2804794311523438,,74.799999999999997,2.117950439453125,
,,,,,,74.900000000000006,3.39801025390625,,74.900000000000006,2.1358413696289062,
,,,,,,75,3.5257568359375,,75,2.1230621337890625,
,,,,,,75.099999999999994,3.6483993530273438,,75.099999999999994,2.1154022216796875,
,,,,,,75.200000000000003,3.7327117919921875,,75.200000000000003,2.1332855224609375,
,,,,,,75.299999999999997,3.8042526245117188,,75.299999999999997,2.1486129760742188,
,,,,,,75.400000000000006,3.8885726928710938,,75.400000000000006,2.1537246704101562,
,,,,,,75.5,3.9933242797851562,,75.5,2.1409454345703125,
,,,,,,75.599999999999994,4.115966796875,,75.599999999999994,2.128173828125,
,,,,,,75.700000000000003,4.2462692260742188,,75.700000000000003,2.1358413696289062,
,,,,,,75.799999999999997,4.3433609008789062,,75.799999999999997,2.1639404296875,
,,,,,,75.900000000000006,4.307586669921875,,75.900000000000006,2.1946029663085938,
,,,,,,76,4.1849517822265625,,76,2.2431488037109375,
,,,,,,76.099999999999994,4.0827484130859375,,76.099999999999994,2.3121337890625,
,,,,,,76.200000000000003,3.9805526733398438,,76.200000000000003,2.393890380859375,
,,,,,,76.299999999999997,3.8630218505859375,,76.299999999999997,2.5165328979492188,
,,,,,,76.400000000000006,3.7429351806640625,,76.400000000000006,2.7311553955078125,
,,,,,,76.5,3.6305160522460938,,76.5,2.9943161010742188,
,,,,,,76.599999999999994,3.5436477661132812,,76.599999999999994,3.1936111450195312,
,,,,,,76.700000000000003,3.4823226928710938,,76.700000000000003,3.313690185546875,
,,,,,,76.799999999999997,3.4491119384765625,,76.799999999999997,3.426116943359375,
,,,,,,76.900000000000006,3.4363327026367188,,76.900000000000006,3.5666427612304688,
,,,,,,77,3.4082260131835938,,77,3.7301559448242188,
,,,,,,77.099999999999994,3.3622360229492188,,77.099999999999994,3.9601058959960938,
,,,,,,77.200000000000003,3.3213577270507812,,77.200000000000003,4.087860107421875,
,,,,,,77.299999999999997,3.2906951904296875,,77.299999999999997,4.0469818115234375,
,,,,,,77.400000000000006,3.2574844360351562,,77.400000000000006,4.0418701171875,
,,,,,,77.5,3.2268218994140625,,77.5,4.0060958862304688,
,,,,,,77.599999999999994,3.1961669921875,,77.599999999999994,3.8783493041992188,
,,,,,,77.700000000000003,3.1782760620117188,,77.700000000000003,3.7608184814453125,
,,,,,,77.799999999999997,3.1833877563476562,,77.799999999999997,3.6586227416992188,
,,,,,,77.900000000000006,3.2089385986328125,,77.900000000000006,3.5691909790039062,
,,,,,,78,3.23193359375,,78,3.5053176879882812,
,,,,,,78.099999999999994,3.2370452880859375,,78.099999999999994,3.461883544921875,
,,,,,,78.200000000000003,3.2396011352539062,,78.200000000000003,3.4235610961914062,
,,,,,,78.299999999999997,3.2396011352539062,,78.299999999999997,3.3647918701171875,
,,,,,,78.400000000000006,3.242156982421875,,78.400000000000006,3.2932510375976562,
,,,,,,78.5,3.2753677368164062,,78.5,3.2268218994140625,
,,,,,,78.599999999999994,3.3111419677734375,,78.599999999999994,3.1629486083984375,
,,,,,,78.700000000000003,3.3290252685546875,,78.700000000000003,3.1092910766601562,
,,,,,,78.799999999999997,3.3494644165039062,,78.799999999999997,3.0684127807617188,
,,,,,,78.900000000000006,3.4005661010742188,,78.900000000000006,3.03009033203125,
,,,,,,79,3.4542160034179688,,79,2.9892120361328125,
,,,,,,79.099999999999994,3.4695510864257812,,79.099999999999994,2.9534378051757812,
,,,,,,79.200000000000003,3.5002059936523438,,79.200000000000003,2.927886962890625,
,,,,,,79.299999999999997,3.553863525390625,,79.299999999999997,2.88189697265625,
,,,,,,79.400000000000006,3.6228485107421875,,79.400000000000006,2.8052520751953125,
,,,,,,79.5,3.719940185546875,,79.5,2.73626708984375,
,,,,,,79.599999999999994,3.8246917724609375,,79.599999999999994,2.6928253173828125,
,,,,,,79.700000000000003,3.9192276000976562,,79.700000000000003,2.6545028686523438,
,,,,,,79.799999999999997,3.995880126953125,,79.799999999999997,2.6212921142578125,
,,,,,,79.900000000000006,4.0571975708007812,,79.900000000000006,2.5957412719726562,
,,,,,,80,4.115966796875,11.160714149475098,80,2.577850341796875,7.2522158622741699
,,,,,,80.099999999999994,4.1670608520507812,,80.099999999999994,2.5548553466796875,
,,,,,,80.200000000000003,4.16961669921875,,80.200000000000003,2.5369720458984375,
,,,,,,80.299999999999997,4.115966796875,,80.299999999999997,2.5446395874023438,
,,,,,,80.400000000000006,4.0546417236328125,,80.400000000000006,2.5293121337890625,
,,,,,,80.5,3.9984359741210938,,80.5,2.4884262084960938,
,,,,,,80.599999999999994,3.9601058959960938,,80.599999999999994,2.4730987548828125,
,,,,,,80.700000000000003,3.921783447265625,,80.700000000000003,2.4833221435546875,
,,,,,,80.799999999999997,3.85791015625,,80.799999999999997,2.47821044921875,
,,,,,,80.900000000000006,3.7889251708984375,,80.900000000000006,2.4628753662109375,
,,,,,,81,3.7046127319335938,,81,2.4577713012695312,
,,,,,,81.099999999999994,3.610076904296875,,81.099999999999994,2.4475479125976562,
,,,,,,81.200000000000003,3.5615310668945312,,81.200000000000003,2.4424362182617188,
,,,,,,81.299999999999997,3.5385360717773438,,81.299999999999997,2.4552154541015625,
,,,,,,81.400000000000006,3.5104293823242188,,81.400000000000006,2.4552154541015625,
,,,,,,81.5,3.4874343872070312,,81.5,2.4424362182617188,
,,,,,,81.599999999999994,3.4491119384765625,,81.599999999999994,2.414337158203125,
,,,,,,81.700000000000003,3.4005661010742188,,81.700000000000003,2.3811187744140625,
,,,,,,81.799999999999997,3.3571319580078125,,81.799999999999997,2.3734512329101562,
,,,,,,81.900000000000006,3.32391357421875,,81.900000000000006,2.3734512329101562,
,,,,,,82,3.2983627319335938,,82,2.3734512329101562,
,,,,,,82.099999999999994,3.28814697265625,,82.099999999999994,2.3734512329101562,
,,,,,,82.200000000000003,3.2855911254882812,,82.200000000000003,2.376007080078125,
,,,,,,82.299999999999997,3.2855911254882812,,82.299999999999997,2.38623046875,
,,,,,,82.400000000000006,3.2830352783203125,,82.400000000000006,2.4168853759765625,
,,,,,,82.5,3.2753677368164062,,82.5,2.4833221435546875,
,,,,,,82.599999999999994,3.260040283203125,,82.599999999999994,2.5650787353515625,
,,,,,,82.700000000000003,3.2472610473632812,,82.700000000000003,2.6493911743164062,
,,,,,,82.799999999999997,3.2344894409179688,,82.799999999999997,2.7567062377929688,
,,,,,,82.900000000000006,3.2344894409179688,,82.900000000000006,2.8793411254882812,
,,,,,,83,3.2447052001953125,,83,2.9994277954101562,
,,,,,,83.099999999999994,3.2625961303710938,,83.099999999999994,3.129730224609375,
,,,,,,83.200000000000003,3.2625961303710938,,83.200000000000003,3.2574844360351562,
,,,,,,83.299999999999997,3.2447052001953125,,83.299999999999997,3.3852310180664062,
,,,,,,83.400000000000006,3.23193359375,,83.400000000000006,3.5436477661132812,
,,,,,,83.5,3.1987152099609375,,83.5,3.755706787109375,
,,,,,,83.599999999999994,3.129730224609375,,83.599999999999994,3.9243392944335938,
,,,,,,83.700000000000003,3.0735244750976562,,83.700000000000003,4.0367584228515625,
,,,,,,83.799999999999997,3.0709686279296875,,83.799999999999997,4.1747283935546875,
,,,,,,83.900000000000006,3.093963623046875,,83.900000000000006,4.2615966796875,
,,,,,,84,3.1246261596679688,,84,4.2488250732421875,
,,,,,,84.099999999999994,3.1655044555664062,,84.099999999999994,4.1900558471679688,
,,,,,,84.200000000000003,3.1910552978515625,,84.200000000000003,4.0853042602539062,
,,,,,,84.299999999999997,3.2063827514648438,,84.299999999999997,3.9524459838867188,
,,,,,,84.400000000000006,3.2191619873046875,,84.400000000000006,3.85791015625,
,,,,,,84.5,3.2344894409179688,,84.5,3.7735977172851562,
,,,,,,84.599999999999994,3.2549285888671875,,84.599999999999994,3.6688385009765625,
,,,,,,84.700000000000003,3.2651519775390625,,84.700000000000003,3.5487518310546875,
,,,,,,84.799999999999997,3.2549285888671875,,84.799999999999997,3.4388885498046875,
,,,,,,84.900000000000006,3.24981689453125,,84.900000000000006,3.3622360229492188,
,,,,,,85,3.2702560424804688,,85,3.3034744262695312,
,,,,,,85.099999999999994,3.3188018798828125,,85.099999999999994,3.2447052001953125,
,,,,,,85.200000000000003,3.3954544067382812,,85.200000000000003,3.1884994506835938,
,,,,,,85.299999999999997,3.4644393920898438,,85.299999999999997,3.1373977661132812,
,,,,,,85.400000000000006,3.5002059936523438,,85.400000000000006,3.0914077758789062,
,,,,,,85.5,3.5564193725585938,,85.5,3.0556411743164062,
,,,,,,85.599999999999994,3.6407318115234375,,85.599999999999994,3.0070953369140625,
,,,,,,85.700000000000003,3.737823486328125,,85.700000000000003,2.9483261108398438,
,,,,,,85.799999999999997,3.8425827026367188,,85.799999999999997,2.8895645141601562,
,,,,,,85.900000000000006,3.9141159057617188,,85.900000000000006,2.84613037109375,
,,,,,,86,3.9422225952148438,,86,2.8205795288085938,
,,,,,,86.099999999999994,3.939666748046875,,86.099999999999994,2.7848052978515625,
,,,,,,86.200000000000003,3.9166717529296875,,86.200000000000003,2.743927001953125,
,,,,,,86.299999999999997,3.8809051513671875,,86.299999999999997,2.708160400390625,
,,,,,,86.400000000000006,3.8451309204101562,,86.400000000000006,2.6723861694335938,
,,,,,,86.5,3.80169677734375,,86.5,2.6366195678710938,
,,,,,,86.599999999999994,3.7301559448242188,,86.599999999999994,2.6034011840820312,
,,,,,,86.700000000000003,3.6330718994140625,,86.700000000000003,2.5625228881835938,
,,,,,,86.799999999999997,3.535980224609375,,86.799999999999997,2.524200439453125,
,,,,,,86.900000000000006,3.4593276977539062,,86.900000000000006,2.5037612915039062,
,,,,,,87,3.4107818603515625,,87,2.485870361328125,
,,,,,,87.099999999999994,3.380126953125,,87.099999999999994,2.4654312133789062,
,,,,,,87.200000000000003,3.3494644165039062,,87.200000000000003,2.4475479125976562,
,,,,,,87.299999999999997,3.313690185546875,,87.299999999999997,2.4194412231445312,
,,,,,,87.400000000000006,3.277923583984375,,87.400000000000006,2.393890380859375,
,,,,,,87.5,3.242156982421875,,87.5,2.38623046875,
,,,,,,87.599999999999994,3.1833877563476562,,87.599999999999994,2.38623046875,
,,,,,,87.700000000000003,3.1271820068359375,,87.700000000000003,2.376007080078125,
,,,,,,87.799999999999997,3.0990753173828125,,87.799999999999997,2.3606796264648438,
,,,,,,87.900000000000006,3.0811920166015625,,87.900000000000006,2.3504562377929688,
,,,,,,88,3.076080322265625,,88,2.3427963256835938,
,,,,,,88.099999999999994,3.06585693359375,,88.099999999999994,2.3427963256835938,
,,,,,,88.200000000000003,3.0479736328125,,88.200000000000003,2.3530120849609375,
,,,,,,88.299999999999997,3.037750244140625,,88.299999999999997,2.3632354736328125,
,,,,,,88.400000000000006,3.0326461791992188,,88.400000000000006,2.36834716796875,
,,,,,,88.5,3.0275344848632812,,88.5,2.3785629272460938,
,,,,,,88.599999999999994,3.0045394897460938,,88.599999999999994,2.40411376953125,
,,,,,,88.700000000000003,2.9764328002929688,,88.700000000000003,2.4245529174804688,
,,,,,,88.799999999999997,2.9636611938476562,,88.799999999999997,2.432220458984375,
,,,,,,88.900000000000006,2.9611053466796875,,88.900000000000006,2.4552154541015625,
,,,,,,89,2.9585494995117188,,89,2.5190887451171875,
,,,,,,89.099999999999994,2.945770263671875,,89.099999999999994,2.6136245727539062,
,,,,,,89.200000000000003,2.9355545043945312,,89.200000000000003,2.726043701171875,
,,,,,,89.299999999999997,2.9406661987304688,,89.299999999999997,2.8972320556640625,
,,,,,,89.400000000000006,2.95599365234375,,89.400000000000006,3.129730224609375,
,,,,,,89.5,2.9687652587890625,,89.5,3.2983627319335938,
,,,,,,89.599999999999994,2.9611053466796875,,89.599999999999994,3.39801025390625,
,,,,,,89.700000000000003,2.9432220458984375,,89.700000000000003,3.489990234375,
,,,,,,89.799999999999997,2.9432220458984375,,89.799999999999997,3.5615310668945312,
,,,,,,89.900000000000006,2.9508819580078125,,89.900000000000006,3.6381759643554688,
,,,,,,90,2.9611053466796875,11.417697906494141,90,3.7327117919921875,9.4438610076904297
,,,,,,90.099999999999994,2.9687652587890625,,90.099999999999994,3.8170318603515625,
,,,,,,90.200000000000003,2.966217041015625,,90.200000000000003,3.8706817626953125,
,,,,,,90.299999999999997,2.9764328002929688,,90.299999999999997,3.8809051513671875,
,,,,,,90.400000000000006,2.9943161010742188,,90.400000000000006,3.8502426147460938,
,,,,,,90.5,3.019866943359375,,90.5,3.8042526245117188,
,,,,,,90.599999999999994,3.03009033203125,,90.599999999999994,3.7582626342773438,
,,,,,,90.700000000000003,3.019866943359375,,90.700000000000003,3.6892776489257812,
,,,,,,90.799999999999997,3.01220703125,,90.799999999999997,3.5768585205078125,
,,,,,,90.900000000000006,3.0224227905273438,,90.900000000000006,3.444000244140625,
,,,,,,91,3.0914077758789062,,91,3.3213577270507812,
,,,,,,91.099999999999994,3.203826904296875,,91.099999999999994,3.2293777465820312,
,,,,,,91.200000000000003,3.3060302734375,,91.200000000000003,3.1655044555664062,
,,,,,,91.299999999999997,3.39801025390625,,91.299999999999997,3.0990753173828125,
,,,,,,91.400000000000006,3.518096923828125,,91.400000000000006,3.0070953369140625,
,,,,,,91.5,3.6688385009765625,,91.5,2.910003662109375,
,,,,,,91.599999999999994,3.8144760131835938,,91.599999999999994,2.8333511352539062,
,,,,,,91.700000000000003,3.8962326049804688,,91.700000000000003,2.7592620849609375,
,,,,,,91.799999999999997,3.9677734375,,91.799999999999997,2.69793701171875,
,,,,,,91.900000000000006,4.1491775512695312,,91.900000000000006,2.6672821044921875,
,,,,,,92,4.3561325073242188,,92,2.6263961791992188,
,,,,,,92.099999999999994,4.4583358764648438,,92.099999999999994,2.577850341796875,
,,,,,,92.200000000000003,4.5196533203125,,92.200000000000003,2.5344161987304688,
,,,,,,92.299999999999997,4.5554275512695312,,92.299999999999997,2.5012054443359375,
,,,,,,92.400000000000006,4.529876708984375,,92.400000000000006,2.4730987548828125,
,,,,,,92.5,4.4608917236328125,,92.5,2.4526596069335938,
,,,,,,92.599999999999994,4.3612442016601562,,92.599999999999994,2.432220458984375,
,,,,,,92.700000000000003,4.2386016845703125,,92.700000000000003,2.3990020751953125,
,,,,,,92.799999999999997,4.13385009765625,,92.799999999999997,2.36834716796875,
,,,,,,92.900000000000006,4.0520858764648438,,92.900000000000006,2.3453521728515625,
,,,,,,93,3.9728851318359375,,93,2.33001708984375,
,,,,,,93.099999999999994,3.903900146484375,,93.099999999999994,2.3198013305664062,
,,,,,,93.200000000000003,3.8553543090820312,,93.200000000000003,2.3121337890625,
,,,,,,93.299999999999997,3.7889251708984375,,93.299999999999997,2.3095779418945312,
,,,,,,93.400000000000006,3.702056884765625,,93.400000000000006,2.3198013305664062,
,,,,,,93.5,3.6432876586914062,,93.5,2.3376846313476562,
,,,,,,93.599999999999994,3.610076904296875,,93.599999999999994,2.3555679321289062,
,,,,,,93.700000000000003,3.5589752197265625,,93.700000000000003,2.3530120849609375,
,,,,,,93.799999999999997,3.4976577758789062,,93.799999999999997,2.3351287841796875,
,,,,,,93.900000000000006,3.43377685546875,,93.900000000000006,2.3274612426757812,
,,,,,,94,3.3750152587890625,,94,2.3198013305664062,
,,,,,,94.099999999999994,3.3315811157226562,,94.099999999999994,2.3172454833984375,
,,,,,,94.200000000000003,3.2855911254882812,,94.200000000000003,2.322357177734375,
,,,,,,94.299999999999997,3.2370452880859375,,94.299999999999997,2.33001708984375,
,,,,,,94.400000000000006,3.1910552978515625,,94.400000000000006,2.3325729370117188,
,,,,,,94.5,3.1527252197265625,,94.5,2.33001708984375,
,,,,,,94.599999999999994,3.1322860717773438,,94.599999999999994,2.3504562377929688,
,,,,,,94.700000000000003,3.1246261596679688,,94.700000000000003,2.3811187744140625,
,,,,,,94.799999999999997,3.1195144653320312,,94.799999999999997,2.3811187744140625,
,,,,,,94.900000000000006,3.1067352294921875,,94.900000000000006,2.3708953857421875,
,,,,,,95,3.0965194702148438,,95,2.4194412231445312,
,,,,,,95.099999999999994,3.0811920166015625,,95.099999999999994,2.51397705078125,
,,,,,,95.200000000000003,3.083740234375,,95.200000000000003,2.5804061889648438,
,,,,,,95.299999999999997,3.1016311645507812,,95.299999999999997,2.6263961791992188,
,,,,,,95.400000000000006,3.1016311645507812,,95.400000000000006,2.708160400390625,
