"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)"
,,,,,,67.900000000000006,2.9483261108398438,
,,,,,,68,2.9508819580078125,
,,,,,,68.099999999999994,2.95599365234375,
,,,,,,68.200000000000003,2.966217041015625,
,,,,,,68.299999999999997,2.9611053466796875,
,,,,,,68.400000000000006,2.9508819580078125,
,,,,,,68.5,2.95599365234375,
,,,,,,68.599999999999994,2.9611053466796875,
,,,,,,68.700000000000003,2.9713211059570312,
,,,,,,68.799999999999997,2.9892120361328125,
,,,,,,68.900000000000006,3.0147552490234375,
,,,,,,69,3.0454177856445312,
,,,,,,69.099999999999994,3.0684127807617188,
,,,,,,69.200000000000003,3.076080322265625,
,,,,,,69.299999999999997,3.0530853271484375,
,,,,,,69.400000000000006,3.0352020263671875,
,,,,,,69.5,3.0684127807617188,
,,,,,,69.599999999999994,3.1450653076171875,
,,,,,,69.700000000000003,3.260040283203125,
,,,,,,69.799999999999997,3.4107818603515625,
,,,,,,69.900000000000006,3.5487518310546875,
,,,,,,70,3.645843505859375,12.032085418701172
,,,,,,70.099999999999994,3.737823486328125,
,,,,,,70.200000000000003,3.8451309204101562,
,,,,,,70.299999999999997,3.939666748046875,
,,,,,,70.400000000000006,4.0163192749023438,
,,,,,,70.5,4.0853042602539062,
,,,,,,70.599999999999994,4.1185226440429688,
,,,,,,70.700000000000003,4.1006317138671875,
,,,,,,70.799999999999997,4.05975341796875,
,,,,,,70.900000000000006,3.995880126953125,
,,,,,,71,3.9345626831054688,
,,,,,,71.099999999999994,3.8885726928710938,
,,,,,,71.200000000000003,3.8170318603515625,
,,,,,,71.299999999999997,3.7506027221679688,
,,,,,,71.400000000000006,3.6943893432617188,
,,,,,,71.5,3.6407318115234375,
,,,,,,71.599999999999994,3.599853515625,
,,,,,,71.700000000000003,3.5436477661132812,
,,,,,,71.799999999999997,3.4669952392578125,
,,,,,,71.900000000000006,3.4005661010742188,
,,,,,,72,3.352020263671875,
,,,,,,72.099999999999994,3.3034744262695312,
,,,,,,72.200000000000003,3.260040283203125,
,,,,,,72.299999999999997,3.221710205078125,
,,,,,,72.400000000000006,3.1782760620117188,
,,,,,,72.5,3.13995361328125,
,,,,,,72.599999999999994,3.1169586181640625,
,,,,,,72.700000000000003,3.10418701171875,
,,,,,,72.799999999999997,3.0888519287109375,
,,,,,,72.900000000000006,3.0811920166015625,
,,,,,,73,3.0888519287109375,
,,,,,,73.099999999999994,3.0965194702148438,
,,,,,,73.200000000000003,3.0888519287109375,
,,,,,,73.299999999999997,3.0786361694335938,
,,,,,,73.400000000000006,3.0709686279296875,
,,,,,,73.5,3.0709686279296875,
,,,,,,73.599999999999994,3.0709686279296875,
,,,,,,73.700000000000003,3.0684127807617188,
,,,,,,73.799999999999997,3.0786361694335938,
,,,,,,73.900000000000006,3.0965194702148438,
,,,,,,74,3.1092910766601562,
,,,,,,74.099999999999994,3.1092910766601562,
,,,,,,74.200000000000003,3.0914077758789062,
,,,,,,74.299999999999997,3.06585693359375,
,,,,,,74.400000000000006,3.0607452392578125,
,,,,,,74.5,3.06585693359375,
,,,,,,74.599999999999994,3.093963623046875,
,,,,,,74.700000000000003,3.168060302734375,
,,,,,,74.799999999999997,3.2804794311523438,
,,,,,,74.900000000000006,3.39801025390625,
,,,,,,75,3.5257568359375,
,,,,,,75.099999999999994,3.6483993530273438,
,,,,,,75.200000000000003,3.7327117919921875,
,,,,,,75.299999999999997,3.8042526245117188,
,,,,,,75.400000000000006,3.8885726928710938,
,,,,,,75.5,3.9933242797851562,
,,,,,,75.599999999999994,4.115966796875,
,,,,,,75.700000000000003,4.2462692260742188,
,,,,,,75.799999999999997,4.3433609008789062,
,,,,,,75.900000000000006,4.307586669921875,
,,,,,,76,4.1849517822265625,
,,,,,,76.099999999999994,4.0827484130859375,
,,,,,,76.200000000000003,3.9805526733398438,
,,,,,,76.299999999999997,3.8630218505859375,
,,,,,,76.400000000000006,3.7429351806640625,
,,,,,,76.5,3.6305160522460938,
,,,,,,76.599999999999994,3.5436477661132812,
,,,,,,76.700000000000003,3.4823226928710938,
,,,,,,76.799999999999997,3.4491119384765625,
,,,,,,76.900000000000006,3.4363327026367188,
,,,,,,77,3.4082260131835938,
,,,,,,77.099999999999994,3.3622360229492188,
,,,,,,77.200000000000003,3.3213577270507812,
,,,,,,77.299999999999997,3.2906951904296875,
,,,,,,77.400000000000006,3.2574844360351562,
,,,,,,77.5,3.2268218994140625,
,,,,,,77.599999999999994,3.1961669921875,
,,,,,,77.700000000000003,3.1782760620117188,
,,,,,,77.799999999999997,3.1833877563476562,
,,,,,,77.900000000000006,3.2089385986328125,
,,,,,,78,3.23193359375,
,,,,,,78.099999999999994,3.2370452880859375,
,,,,,,78.200000000000003,3.2396011352539062,
,,,,,,78.299999999999997,3.2396011352539062,
,,,,,,78.400000000000006,3.242156982421875,
,,,,,,78.5,3.2753677368164062,
,,,,,,78.599999999999994,3.3111419677734375,
,,,,,,78.700000000000003,3.3290252685546875,
,,,,,,78.799999999999997,3.3494644165039062,
,,,,,,78.900000000000006,3.4005661010742188,
,,,,,,79,3.4542160034179688,
,,,,,,79.099999999999994,3.4695510864257812,
,,,,,,79.200000000000003,3.5002059936523438,
,,,,,,79.299999999999997,3.553863525390625,
,,,,,,79.400000000000006,3.6228485107421875,
,,,,,,79.5,3.719940185546875,
,,,,,,79.599999999999994,3.8246917724609375,
,,,,,,79.700000000000003,3.9192276000976562,
,,,,,,79.799999999999997,3.995880126953125,
,,,,,,79.900000000000006,4.0571975708007812,
,,,,,,80,4.115966796875,11.160714149475098
,,,,,,80.099999999999994,4.1670608520507812,
,,,,,,80.200000000000003,4.16961669921875,
,,,,,,80.299999999999997,4.115966796875,
,,,,,,80.400000000000006,4.0546417236328125,
,,,,,,80.5,3.9984359741210938,
,,,,,,80.599999999999994,3.9601058959960938,
,,,,,,80.700000000000003,3.921783447265625,
,,,,,,80.799999999999997,3.85791015625,
,,,,,,80.900000000000006,3.7889251708984375,
,,,,,,81,3.7046127319335938,
,,,,,,81.099999999999994,3.610076904296875,
,,,,,,81.200000000000003,3.5615310668945312,
,,,,,,81.299999999999997,3.5385360717773438,
,,,,,,81.400000000000006,3.5104293823242188,
,,,,,,81.5,3.4874343872070312,
,,,,,,81.599999999999994,3.4491119384765625,
,,,,,,81.700000000000003,3.4005661010742188,
,,,,,,81.799999999999997,3.3571319580078125,
,,,,,,81.900000000000006,3.32391357421875,
,,,,,,82,3.2983627319335938,
,,,,,,82.099999999999994,3.28814697265625,
,,,,,,82.200000000000003,3.2855911254882812,
,,,,,,82.299999999999997,3.2855911254882812,
,,,,,,82.400000000000006,3.2830352783203125,
,,,,,,82.5,3.2753677368164062,
,,,,,,82.599999999999994,3.260040283203125,
,,,,,,82.700000000000003,3.2472610473632812,
,,,,,,82.799999999999997,3.2344894409179688,
,,,,,,82.900000000000006,3.2344894409179688,
,,,,,,83,3.2447052001953125,
,,,,,,83.099999999999994,3.2625961303710938,
,,,,,,83.200000000000003,3.2625961303710938,
,,,,,,83.299999999999997,3.2447052001953125,
,,,,,,83.400000000000006,3.23193359375,
,,,,,,83.5,3.1987152099609375,
,,,,,,83.599999999999994,3.129730224609375,
,,,,,,83.700000000000003,3.0735244750976562,
,,,,,,83.799999999999997,3.0709686279296875,
,,,,,,83.900000000000006,3.093963623046875,
,,,,,,84,3.1246261596679688,
,,,,,,84.099999999999994,3.1655044555664062,
,,,,,,84.200000000000003,3.1910552978515625,
,,,,,,84.299999999999997,3.2063827514648438,
,,,,,,84.400000000000006,3.2191619873046875,
,,,,,,84.5,3.2344894409179688,
,,,,,,84.599999999999994,3.2549285888671875,
,,,,,,84.700000000000003,3.2651519775390625,
,,,,,,84.799999999999997,3.2549285888671875,
,,,,,,84.900000000000006,3.24981689453125,
,,,,,,85,3.2702560424804688,
,,,,,,85.099999999999994,3.3188018798828125,
,,,,,,85.200000000000003,3.3954544067382812,
,,,,,,85.299999999999997,3.4644393920898438,
,,,,,,85.400000000000006,3.5002059936523438,
,,,,,,85.5,3.5564193725585938,
,,,,,,85.599999999999994,3.6407318115234375,
,,,,,,85.700000000000003,3.737823486328125,
,,,,,,85.799999999999997,3.8425827026367188,
,,,,,,85.900000000000006,3.9141159057617188,
,,,,,,86,3.9422225952148438,
,,,,,,86.099999999999994,3.939666748046875,
,,,,,,86.200000000000003,3.9166717529296875,
,,,,,,86.299999999999997,3.8809051513671875,
,,,,,,86.400000000000006,3.8451309204101562,
,,,,,,86.5,3.80169677734375,
,,,,,,86.599999999999994,3.7301559448242188,
,,,,,,86.700000000000003,3.6330718994140625,
,,,,,,86.799999999999997,3.535980224609375,
,,,,,,86.900000000000006,3.4593276977539062,
,,,,,,87,3.4107818603515625,
,,,,,,87.099999999999994,3.380126953125,
,,,,,,87.200000000000003,3.3494644165039062,
,,,,,,87.299999999999997,3.313690185546875,
,,,,,,87.400000000000006,3.277923583984375,
,,,,,,87.5,3.242156982421875,
,,,,,,87.599999999999994,3.1833877563476562,
,,,,,,87.700000000000003,3.1271820068359375,
,,,,,,87.799999999999997,3.0990753173828125,
,,,,,,87.900000000000006,3.0811920166015625,
,,,,,,88,3.076080322265625,
,,,,,,88.099999999999994,3.06585693359375,
,,,,,,88.200000000000003,3.0479736328125,
,,,,,,88.299999999999997,3.037750244140625,
,,,,,,88.400000000000006,3.0326461791992188,
,,,,,,88.5,3.0275344848632812,
,,,,,,88.599999999999994,3.0045394897460938,
,,,,,,88.700000000000003,2.9764328002929688,
,,,,,,88.799999999999997,2.9636611938476562,
,,,,,,88.900000000000006,2.9611053466796875,
,,,,,,89,2.9585494995117188,
,,,,,,89.099999999999994,2.945770263671875,
,,,,,,89.200000000000003,2.9355545043945312,
,,,,,,89.299999999999997,2.9406661987304688,
,,,,,,89.400000000000006,2.95599365234375,
,,,,,,89.5,2.9687652587890625,
,,,,,,89.599999999999994,2.9611053466796875,
,,,,,,89.700000000000003,2.9432220458984375,
,,,,,,89.799999999999997,2.9432220458984375,
,,,,,,89.900000000000006,2.9508819580078125,
,,,,,,90,2.9611053466796875,11.417697906494141
,,,,,,90.099999999999994,2.9687652587890625,
,,,,,,90.200000000000003,2.966217041015625,
,,,,,,90.299999999999997,2.9764328002929688,
,,,,,,90.400000000000006,2.9943161010742188,
,,,,,,90.5,3.019866943359375,
,,,,,,90.599999999999994,3.03009033203125,
,,,,,,90.700000000000003,3.019866943359375,
,,,,,,90.799999999999997,3.01220703125,
,,,,,,90.900000000000006,3.0224227905273438,
,,,,,,91,3.0914077758789062,
,,,,,,91.099999999999994,3.203826904296875,
,,,,,,91.200000000000003,3.3060302734375,
,,,,,,91.299999999999997,3.39801025390625,
,,,,,,91.400000000000006,3.518096923828125,
,,,,,,91.5,3.6688385009765625,
,,,,,,91.599999999999994,3.8144760131835938,
,,,,,,91.700000000000003,3.8962326049804688,
,,,,,,91.799999999999997,3.9677734375,
,,,,,,91.900000000000006,4.1491775512695312,
,,,,,,92,4.3561325073242188,
,,,,,,92.099999999999994,4.4583358764648438,
,,,,,,92.200000000000003,4.5196533203125,
,,,,,,92.299999999999997,4.5554275512695312,
,,,,,,92.400000000000006,4.529876708984375,
,,,,,,92.5,4.4608917236328125,
,,,,,,92.599999999999994,4.3612442016601562,
,,,,,,92.700000000000003,4.2386016845703125,
,,,,,,92.799999999999997,4.13385009765625,
,,,,,,92.900000000000006,4.0520858764648438,
,,,,,,93,3.9728851318359375,
,,,,,,93.099999999999994,3.903900146484375,
,,,,,,93.200000000000003,3.8553543090820312,
,,,,,,93.299999999999997,3.7889251708984375,
,,,,,,93.400000000000006,3.702056884765625,
,,,,,,93.5,3.6432876586914062,
,,,,,,93.599999999999994,3.610076904296875,
,,,,,,93.700000000000003,3.5589752197265625,
,,,,,,93.799999999999997,3.4976577758789062,
,,,,,,93.900000000000006,3.43377685546875,
,,,,,,94,3.3750152587890625,
,,,,,,94.099999999999994,3.3315811157226562,
,,,,,,94.200000000000003,3.2855911254882812,
,,,,,,94.299999999999997,3.2370452880859375,
,,,,,,94.400000000000006,3.1910552978515625,
,,,,,,94.5,3.1527252197265625,
,,,,,,94.599999999999994,3.1322860717773438,
,,,,,,94.700000000000003,3.1246261596679688,
,,,,,,94.799999999999997,3.1195144653320312,
,,,,,,94.900000000000006,3.1067352294921875,
,,,,,,95,3.0965194702148438,
,,,,,,95.099999999999994,3.0811920166015625,
,,,,,,95.200000000000003,3.083740234375,
,,,,,,95.299999999999997,3.1016311645507812,
,,,,,,95.400000000000006,3.1016311645507812,
,,,,,,95.5,3.0811920166015625,
,,,,,,95.599999999999994,3.076080322265625,
,,,,,,95.700000000000003,3.093963623046875,
,,,,,,95.799999999999997,3.1144027709960938,
,,,,,,95.900000000000006,3.1246261596679688,
,,,,,,96,3.1271820068359375,
,,,,,,96.099999999999994,3.129730224609375,
,,,,,,96.200000000000003,3.1425094604492188,
,,,,,,96.299999999999997,3.1603927612304688,
,,,,,,96.400000000000006,3.1476211547851562,
,,,,,,96.5,3.1169586181640625,
,,,,,,96.599999999999994,3.1016311645507812,
,,,,,,96.700000000000003,3.093963623046875,
,,,,,,96.799999999999997,3.093963623046875,
,,,,,,96.900000000000006,3.1016311645507812,
,,,,,,97,3.10418701171875,
,,,,,,97.099999999999994,3.10418701171875,
,,,,,,97.200000000000003,3.1067352294921875,
,,,,,,97.299999999999997,3.1144027709960938,
,,,,,,97.400000000000006,3.1195144653320312,
,,,,,,97.5,3.1092910766601562,
,,,,,,97.599999999999994,3.093963623046875,
,,,,,,97.700000000000003,3.093963623046875,
,,,,,,97.799999999999997,3.1067352294921875,
,,,,,,97.900000000000006,3.1246261596679688,
,,,,,,98,3.168060302734375,
,,,,,,98.099999999999994,3.2574844360351562,
,,,,,,98.200000000000003,3.387786865234375,
,,,,,,98.299999999999997,3.50787353515625,
,,,,,,98.400000000000006,3.6202926635742188,
,,,,,,98.5,3.7633743286132812,
,,,,,,98.599999999999994,3.9345626831054688,
,,,,,,98.700000000000003,4.105743408203125,
,,,,,,98.799999999999997,4.2692642211914062,
,,,,,,98.900000000000006,4.4097900390625,
,,,,,,99,4.5119857788085938,
,,,,,,99.099999999999994,4.583526611328125,
,,,,,,99.200000000000003,4.6474075317382812,
,,,,,,99.299999999999997,4.7163925170898438,
,,,,,,99.400000000000006,4.7470474243164062,
,,,,,,99.5,4.7393875122070312,
,,,,,,99.599999999999994,4.7087249755859375,
,,,,,,99.700000000000003,4.621856689453125,
,,,,,,99.799999999999997,4.48388671875,
,,,,,,99.900000000000006,4.363800048828125,
,,,,,,100,4.2769317626953125,10.416666984558105
,,,,,,100.09999999999999,4.2053909301757812,
,,,,,,100.2,4.123626708984375,
,,,,,,100.3,4.0290908813476562,
,,,,,,100.40000000000001,3.9473342895507812,
,,,,,,100.5,3.8630218505859375,
,,,,,,100.59999999999999,3.7787017822265625,
,,,,,,100.7,3.7071609497070312,
,,,,,,100.8,3.6509552001953125,
,,,,,,100.90000000000001,3.5870819091796875,
,,,,,,101,3.5283126831054688,
,,,,,,101.09999999999999,3.479766845703125,
,,,,,,101.2,3.4286651611328125,
,,,,,,101.3,3.3903427124023438,
,,,,,,101.40000000000001,3.3647918701171875,
,,,,,,101.5,3.3366851806640625,
,,,,,,101.59999999999999,3.2983627319335938,
,,,,,,101.7,3.2549285888671875,
,,,,,,101.8,3.2012710571289062,
,,,,,,101.90000000000001,3.150177001953125,
,,,,,,102,3.1271820068359375,
,,,,,,102.09999999999999,3.111846923828125,
,,,,,,102.2,3.093963623046875,
,,,,,,102.3,3.083740234375,
,,,,,,102.40000000000001,3.0709686279296875,
,,,,,,102.5,3.0607452392578125,
,,,,,,102.59999999999999,3.0633010864257812,
,,,,,,102.7,3.0633010864257812,
,,,,,,102.8,2.9994277954101562,
,,,,,,102.90000000000001,2.9304428100585938,
,,,,,,103,2.9483261108398438,
,,,,,,103.09999999999999,2.9764328002929688,
,,,,,,103.2,2.99176025390625,
,,,,,,103.3,3.0173110961914062,
,,,,,,103.40000000000001,3.0428619384765625,
,,,,,,103.5,3.0633010864257812,
,,,,,,103.59999999999999,3.0709686279296875,
,,,,,,103.7,3.0735244750976562,
,,,,,,103.8,3.076080322265625,
,,,,,,103.90000000000001,3.0914077758789062,
,,,,,,104,3.1144027709960938,
,,,,,,104.09999999999999,3.111846923828125,
,,,,,,104.2,3.093963623046875,
,,,,,,104.3,3.0888519287109375,
,,,,,,104.40000000000001,3.093963623046875,
,,,,,,104.5,3.1016311645507812,
,,,,,,104.59999999999999,3.1144027709960938,
,,,,,,104.7,3.1322860717773438,
,,,,,,104.8,3.1552810668945312,
,,,,,,104.90000000000001,3.2063827514648438,
,,,,,,105,3.2830352783203125,
,,,,,,105.09999999999999,3.3724594116210938,
,,,,,,105.2,3.4567718505859375,
,,,,,,105.3,3.5743026733398438,
,,,,,,105.40000000000001,3.7276077270507812,
,,,,,,105.5,3.8451309204101562,
,,,,,,105.59999999999999,3.939666748046875,
,,,,,,105.7,4.0418701171875,
,,,,,,105.8,4.1261825561523438,
,,,,,,105.90000000000001,4.225830078125,
,,,,,,106,4.3586883544921875,
,,,,,,106.09999999999999,4.4430007934570312,
,,,,,,106.2,4.4174575805664062,
,,,,,,106.3,4.3203659057617188,
,,,,,,106.40000000000001,4.1951675415039062,
,,,,,,106.5,4.0725326538085938,
,,,,,,106.59999999999999,3.977996826171875,
,,,,,,106.7,3.8783493041992188,
,,,,,,106.8,3.7761459350585938,
,,,,,,106.90000000000001,3.6765060424804688,
,,,,,,107,3.5896377563476562,
,,,,,,107.09999999999999,3.5308685302734375,
,,,,,,107.2,3.489990234375,
,,,,,,107.3,3.461883544921875,
,,,,,,107.40000000000001,3.43377685546875,
,,,,,,107.5,3.405670166015625,
,,,,,,107.59999999999999,3.380126953125,
,,,,,,107.7,3.3545761108398438,
,,,,,,107.8,3.3009185791015625,
,,,,,,107.90000000000001,3.2396011352539062,
,,,,,,108,3.1987152099609375,
,,,,,,108.09999999999999,3.1833877563476562,
,,,,,,108.2,3.1706161499023438,
,,,,,,108.3,3.1373977661132812,
,,,,,,108.40000000000001,3.111846923828125,
,,,,,,108.5,3.0990753173828125,
,,,,,,108.59999999999999,3.0888519287109375,
,,,,,,108.7,3.0684127807617188,
,,,,,,108.8,3.0275344848632812,
,,,,,,108.90000000000001,2.9892120361328125,
,,,,,,109,2.9585494995117188,
,,,,,,109.09999999999999,2.9355545043945312,
,,,,,,109.2,2.9253311157226562,
,,,,,,109.3,2.92022705078125,
,,,,,,109.40000000000001,2.9151153564453125,
,,,,,,109.5,2.910003662109375,
,,,,,,109.59999999999999,2.9125595092773438,
,,,,,,109.7,2.927886962890625,
,,,,,,109.8,2.9406661987304688,
,,,,,,109.90000000000001,2.9432220458984375,
,,,,,,110,2.9381103515625,9.2449922561645508
,,,,,,110.09999999999999,2.9432220458984375,
,,,,,,110.2,2.95599365234375,
,,,,,,110.3,2.966217041015625,
,,,,,,110.40000000000001,2.9815444946289062,
,,,,,,110.5,2.9968719482421875,
,,,,,,110.59999999999999,3.0070953369140625,
,,,,,,110.7,3.0070953369140625,
,,,,,,110.8,2.99176025390625,
,,,,,,110.90000000000001,2.9636611938476562,
,,,,,,111,2.945770263671875,
,,,,,,111.09999999999999,2.945770263671875,
,,,,,,111.2,2.9611053466796875,
,,,,,,111.3,2.9815444946289062,
,,,,,,111.40000000000001,2.9968719482421875,
,,,,,,111.5,3.0070953369140625,
,,,,,,111.59999999999999,3.0173110961914062,
,,,,,,111.7,3.0454177856445312,
,,,,,,111.8,3.1067352294921875,
,,,,,,111.90000000000001,3.1987152099609375,
,,,,,,112,3.313690185546875,
,,,,,,112.09999999999999,3.3928985595703125,
,,,,,,112.2,3.4158935546875,
,,,,,,112.3,3.4491119384765625,
,,,,,,112.40000000000001,3.4976577758789062,
,,,,,,112.5,3.553863525390625,
,,,,,,112.59999999999999,3.627960205078125,
,,,,,,112.7,3.6995010375976562,
,,,,,,112.8,3.748046875,
,,,,,,112.90000000000001,3.7608184814453125,
,,,,,,113,3.7224960327148438,
,,,,,,113.09999999999999,3.6535110473632812,
,,,,,,113.2,3.5691909790039062,
,,,,,,113.3,3.489990234375,
,,,,,,113.40000000000001,3.4312210083007812,
,,,,,,113.5,3.3826751708984375,
,,,,,,113.59999999999999,3.3443527221679688,
,,,,,,113.7,3.3188018798828125,
,,,,,,113.8,3.2677001953125,
,,,,,,113.90000000000001,3.2012710571289062,
,,,,,,114,3.1706161499023438,
,,,,,,114.09999999999999,3.1476211547851562,
,,,,,,114.2,3.1195144653320312,
,,,,,,114.3,3.093963623046875,
,,,,,,114.40000000000001,3.058197021484375,
,,,,,,114.5,3.0070953369140625,
,,,,,,114.59999999999999,2.9585494995117188,
,,,,,,114.7,2.9432220458984375,
,,,,,,114.8,2.945770263671875,
,,,,,,114.90000000000001,2.9381103515625,
,,,,,,115,2.9227752685546875,
,,,,,,115.09999999999999,2.9074478149414062,
,,,,,,115.2,2.8870086669921875,
,,,,,,115.3,2.8793411254882812,
,,,,,,115.40000000000001,2.8716812133789062,
,,,,,,115.5,2.8486862182617188,
,,,,,,115.59999999999999,2.8435745239257812,
,,,,,,115.7,2.8589019775390625,
,,,,,,115.8,2.8691253662109375,
,,,,,,115.90000000000001,2.8844528198242188,
,,,,,,116,2.8997802734375,
,,,,,,116.09999999999999,2.8997802734375,
,,,,,,116.2,2.9074478149414062,
,,,,,,116.3,2.92022705078125,
,,,,,,116.40000000000001,2.9074478149414062,
,,,,,,116.5,2.8844528198242188,
,,,,,,116.59999999999999,2.8767852783203125,
,,,,,,116.7,2.88189697265625,
,,,,,,116.8,2.8972320556640625,
,,,,,,116.90000000000001,2.9176712036132812,
,,,,,,117,2.927886962890625,
,,,,,,117.09999999999999,2.9304428100585938,
,,,,,,117.2,2.945770263671875,
,,,,,,117.3,2.9534378051757812,
,,,,,,117.40000000000001,2.9483261108398438,
,,,,,,117.5,2.9355545043945312,
,,,,,,117.59999999999999,2.9483261108398438,
,,,,,,117.7,2.9994277954101562,
,,,,,,117.8,3.0735244750976562,
,,,,,,117.90000000000001,3.1578369140625,
,,,,,,118,3.2472610473632812,
,,,,,,118.09999999999999,3.3903427124023438,
,,,,,,118.2,3.6611709594726562,
,,,,,,118.3,3.8655776977539062,
,,,,,,118.40000000000001,3.9626617431640625,
,,,,,,118.5,4.1312942504882812,
,,,,,,118.59999999999999,4.2871475219726562,
,,,,,,118.7,4.3612442016601562,
,,,,,,118.8,4.3893508911132812,
,,,,,,118.90000000000001,4.3944625854492188,
,,,,,,119,4.3586883544921875,
,,,,,,119.09999999999999,4.2615966796875,
,,,,,,119.2,4.1364059448242188,
,,,,,,119.3,4.013763427734375,
,,,,,,119.40000000000001,3.8834609985351562,
,,,,,,119.5,3.748046875,
,,,,,,119.59999999999999,3.6202926635742188,
,,,,,,119.7,3.5002059936523438,
,,,,,,119.8,3.4133377075195312,
,,,,,,119.90000000000001,3.369903564453125,
,,,,,,120,3.3392410278320312,6.7771081924438477
,,,,,,120.09999999999999,3.3111419677734375,
,,,,,,120.2,3.2677001953125,
,,,,,,120.3,3.2191619873046875,
,,,,,,120.40000000000001,3.1808319091796875,
,,,,,,120.5,3.1578369140625,
,,,,,,120.59999999999999,3.1552810668945312,
,,,,,,120.7,3.1476211547851562,
,,,,,,120.8,3.1271820068359375,
,,,,,,120.90000000000001,3.1016311645507812,
,,,,,,121,3.0633010864257812,
,,,,,,121.09999999999999,3.0173110961914062,
,,,,,,121.2,2.966217041015625,
,,,,,,121.3,2.9304428100585938,
,,,,,,121.40000000000001,2.92022705078125,
,,,,,,121.5,2.92022705078125,
,,,,,,121.59999999999999,2.9227752685546875,
,,,,,,121.7,2.9253311157226562,
,,,,,,121.8,2.9176712036132812,
,,,,,,121.90000000000001,2.892120361328125,
,,,,,,122,2.874237060546875,
,,,,,,122.09999999999999,2.8793411254882812,
,,,,,,122.2,2.8793411254882812,
,,,,,,122.3,2.8691253662109375,
,,,,,,122.40000000000001,2.864013671875,
,,,,,,122.5,2.8691253662109375,
,,,,,,122.59999999999999,2.8870086669921875,
,,,,,,122.7,2.9125595092773438,
,,,,,,122.8,2.927886962890625,
,,,,,,122.90000000000001,2.9381103515625,
,,,,,,123,2.95599365234375,
,,,,,,123.09999999999999,2.9764328002929688,
,,,,,,123.2,2.9687652587890625,
,,,,,,123.3,2.9432220458984375,
,,,,,,123.40000000000001,2.9329986572265625,
,,,,,,123.5,2.9355545043945312,
,,,,,,123.59999999999999,2.9304428100585938,
,,,,,,123.7,2.9227752685546875,
,,,,,,123.8,2.9227752685546875,
,,,,,,123.90000000000001,2.9253311157226562,
,,,,,,124,2.9381103515625,
,,,,,,124.09999999999999,2.9789886474609375,
,,,,,,124.2,3.037750244140625,
,,,,,,124.3,3.1246261596679688,
,,,,,,124.40000000000001,3.23193359375,
,,,,,,124.5,3.3443527221679688,
,,,,,,124.59999999999999,3.4516677856445312,
,,,,,,124.7,3.5666427612304688,
,,,,,,124.8,3.755706787109375,
,,,,,,124.90000000000001,3.98565673828125,
,,,,,,125,4.1849517822265625,
,,,,,,125.09999999999999,4.3612442016601562,
,,,,,,125.2,4.4430007934570312,
,,,,,,125.3,4.4149017333984375,
,,,,,,125.40000000000001,4.3510208129882812,
,,,,,,125.5,4.271820068359375,
,,,,,,125.59999999999999,4.1721725463867188,
,,,,,,125.7,4.05975341796875,
,,,,,,125.8,3.9473342895507812,
,,,,,,125.90000000000001,3.84002685546875,
,,,,,,126,3.7327117919921875,
,,,,,,126.09999999999999,3.6126327514648438,
,,,,,,126.2,3.5104293823242188,
,,,,,,126.3,3.4388885498046875,
,,,,,,126.40000000000001,3.3826751708984375,
,,,,,,126.5,3.3290252685546875,
,,,,,,126.59999999999999,3.28814697265625,
,,,,,,126.7,3.2574844360351562,
,,,,,,126.8,3.2396011352539062,
,,,,,,126.90000000000001,3.2089385986328125,
,,,,,,127,3.1578369140625,
,,,,,,127.09999999999999,3.1144027709960938,
,,,,,,127.2,3.0709686279296875,
,,,,,,127.3,3.0428619384765625,
,,,,,,127.40000000000001,3.0326461791992188,
,,,,,,127.5,3.0224227905273438,
,,,,,,127.59999999999999,3.01220703125,
,,,,,,127.7,2.9968719482421875,
,,,,,,127.8,2.9764328002929688,
,,,,,,127.90000000000001,2.9534378051757812,
,,,,,,128,2.9381103515625,
,,,,,,128.09999999999999,2.9304428100585938,
,,,,,,128.19999999999999,2.9355545043945312,
,,,,,,128.30000000000001,2.9508819580078125,
,,,,,,128.40000000000001,2.966217041015625,
,,,,,,128.5,2.9789886474609375,
,,,,,,128.59999999999999,2.9789886474609375,
,,,,,,128.69999999999999,2.9789886474609375,
,,,,,,128.80000000000001,2.9764328002929688,
,,,,,,128.90000000000001,2.9534378051757812,
,,,,,,129,2.9406661987304688,
,,,,,,129.09999999999999,2.9432220458984375,
,,,,,,129.19999999999999,2.95599365234375,
,,,,,,129.30000000000001,2.9789886474609375,
,,,,,,129.40000000000001,3.0096511840820312,
,,,,,,129.5,3.0479736328125,
,,,,,,129.59999999999999,3.1016311645507812,
,,,,,,129.69999999999999,3.1655044555664062,
,,,,,,129.80000000000001,3.23193359375,
,,,,,,129.90000000000001,3.28814697265625,
,,,,,,130,3.35968017578125,9.5313739776611328
,,,,,,130.09999999999999,3.43377685546875,
,,,,,,130.19999999999999,3.5155410766601562,
,,,,,,130.30000000000001,3.610076904296875,
,,,,,,130.40000000000001,3.7148284912109375,
,,,,,,130.5,3.886016845703125,
,,,,,,130.59999999999999,4.0904159545898438,
